标题,参考价,京东价,京东链接,产品图片,产品参数
NZXT H5 FLOW,549,499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100115483655.html,https://2e.zol-img.com.cn/product/269_320x240/606/cePSIcDDiTnqk.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：暂无数据
电源设计：暂无数据
前置接口：USB 3.2 Gen 1Type-A x1，USB 3.2 Ge....>>
扩展插槽：暂无数据
机箱材质：SGCC钢、钢化玻璃
板材厚度：暂无数据"
乔思伯A4,699,,,https://2b.zol-img.com.cn/product/202_320x240/835/ceemATMdbs4kA.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0接口 x1
板材厚度：1.5mm
机箱材质：暂无数据"
华硕TUF GT301火枪手高达定制版,699,,,https://2e.zol-img.com.cn/product/222_320x240/154/cepqTCKDy1RtU.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.1接口 x1
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
爱国者御风W80,154,189.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100141790720.html,https://2e.zol-img.com.cn/product/270_320x240/280/celH7p6wG5pyA.jpg,"机箱类型：中型机箱（中塔机箱），玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
扩展插槽：5个
前置接口：1×USB3.0接口，1×USB2.0接口
机箱材质：暂无数据
板材厚度：暂无数据"
大水牛铁血战士,1899,,,https://2c.zol-img.com.cn/product/225_320x240/356/ceIJDhAIin7uE.png,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带），铝合金，钢....>>
板材厚度：暂无数据"
影驰极光3,204,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100117696302.html,https://2e.zol-img.com.cn/product/268_320x240/304/ceugIyFxgsL0o.jpg,"机箱类型：中型机箱（中塔机箱）
机箱结构：暂无数据
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：下置电源
扩展插槽：7个
前置接口：USB 3.0x1，USB 2.0x2
机箱材质：SPCC钢板，钢化玻璃
板材厚度：暂无数据"
乔思伯V11 4.0版,749,,,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif,"机箱类型：MINI机箱
机箱结构：ITX
适用主板：ITX
电源设计：暂无数据
前置接口：Type-C*1+USB3.0*1 AUDIO*1+MIC*1(2....>>
扩展插槽：暂无数据
机箱材质：铝合金
板材厚度：铝合金：2.5mm 钢板：1mmmm"
IN WIN Z-Tower,75999,,,https://2f.zol-img.com.cn/product/220_320x240/217/ceARH4PVYkQqE.jpg,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
前置接口：USB3.1接口 x1 USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：铝合金
板材厚度：50mm"
华硕GX601太阳神高达定制版,4199,,,https://2b.zol-img.com.cn/product/220_320x240/401/cezvoCLGWb7Dk.jpg,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：10个
前置接口：USB3.1接口 x4 Type-C接口 x1....>>
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
航嘉GX760S堡垒（黑）,239,179.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10069742110219.html,https://2b.zol-img.com.cn/product/222_320x240/123/cebdBC4YVLito.jpg,"机箱类型：游戏机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：5个
前置接口：USB2.0接口 x2，USB3.0接口 x1
机箱材质：暂无数据
板材厚度：暂无数据"
银欣SST-RL07,399,,,https://2a.zol-img.com.cn/product/197_320x240/470/ceAI1X4Laq0ZQ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：ATX板型，Micro ATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2 USB2.0接口 x2
机箱材质：铁机身，钢化玻璃侧板
板材厚度：0.7mm"
长城盖世401,269,,,https://2c.zol-img.com.cn/product/211_320x240/522/ceOFpyV2urCUw.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x1 USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
动力火车雷霆（黑色）,169,119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10051911736536.html,https://2d.zol-img.com.cn/product/238_320x240/571/ceZeTDfsUfAo.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
扩展插槽：6个
前置接口：1个USB3.0，2个USB2.0
机箱材质：SPCC钢材
板材厚度：0.45mm"
微星黑镜,399,,,https://2d.zol-img.com.cn/product/206_320x240/773/ceH0Liujbx6cY.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MATX板型，ATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2 USB2.0接口 x2....>>
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
GAMEMAX 变形金刚AutoBot,1399,,,https://2e.zol-img.com.cn/product/227_320x240/574/ce9swzDHli5m2.jpg,"机箱类型：游戏机箱
机箱结构：暂无数据
适用主板：暂无数据
电源设计：暂无数据
前置接口：USB3.0接口 x2，USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：铝
板材厚度：2mm"
NZXT H6 FLOW SE版无风扇,699,699.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10104459111221.html,https://2a.zol-img.com.cn/product/265_320x240/572/ceU6q4LabUXM.png,"机箱类型：玻璃侧透机箱，中型机箱（中塔机箱）....>>
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：下置电源
扩展插槽：7个
前置接口：USB 3.2 Gen 1 Type-A：2 USB 3.2 Ge....>>
机箱材质：SGCC钢材；钢化玻璃
板材厚度：暂无数据"
半岛铁盒毕方240,179,,,https://2b.zol-img.com.cn/product/256_320x240/929/ceD4b5vUwtjw.jpg,"机箱类型：小型机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：下置电源
扩展插槽：5个
前置接口：USB2.0x2，USB3.0 x1 
机箱材质：钢化玻璃；铝；铝合金
板材厚度：暂无数据"
乔思伯C3 PLUS,299,,,https://2d.zol-img.com.cn/product/190_320x240/579/ceZBVqDa8rnJw.jpg,"机箱类型：台式机箱（mini）
机箱结构：ATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.0接口 x2 USB2.0接口 x2
机箱材质：机箱主体：铝镁金属材质 内部五金：....>>
板材厚度：机箱主体：3mm（鳍片厚度5.5mm） 内....>>"
撒哈拉刀塔D6,19999,,,https://2b.zol-img.com.cn/product/197_320x240/673/ceLlcjD0A1eYc.jpg,"机箱类型：游戏机箱
机箱结构：暂无数据
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2 USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：钢材
板材厚度：0.8mm"
酷冷至尊SL600M,1500,,,https://2e.zol-img.com.cn/product/198_320x240/712/cePJDdB5muDA6.jpg,"机箱类型：台式机箱（全塔）
机箱结构：E-ATX
适用主板：MINI-ITX、M-ATX、ATX、E-ATX
电源设计：暂无数据
前置接口：USB3.1 Type C x1 USB3.0 Type A x2 ....>>
扩展插槽：暂无数据
机箱材质：铝、钢板、钢化玻璃
板材厚度：0.8mm"
积至启航者,109,,,https://2f.zol-img.com.cn/product/198_320x240/463/ce4CiqNsTy0xA.jpg,"机箱类型：游戏机箱
机箱结构：M-MATX，ATX，MINI-ITX
适用主板：ATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：暂无数据
板材厚度：暂无数据"
GAMEMAX 轻风健侠,299,,,https://2b.zol-img.com.cn/product/116_320x240/457/ce5rSvLIyDYSs.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.0接口 x2 USB2.0接口 x2
机箱材质：活性炭钢
板材厚度：0.8mm"
乔思伯MOD1,999,,,https://2d.zol-img.com.cn/product/185_320x240/847/cenQY0GiBV02.jpg,"机箱类型：台式机箱（全塔），游戏机箱
机箱结构：ATX
适用主板：XLATX板型，ATX板型，MATX板型，ITX....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2 USB2.0接口 x2
机箱材质：五金材质：铝合金 侧板和前盖：全钢....>>
板材厚度：五金材质：3.0mm 侧板和顶盖：5.0mm"
爱国者A20机箱,129,,,https://2a.zol-img.com.cn/product/193_320x240/768/ceo47Ofkcf4wQ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX，MATX
适用主板：ATX板型，MATX板型
电源设计：暂无数据
前置接口：USB2.0接口 x2 USB3.0接口 x1
扩展插槽：暂无数据
板材厚度：外围：0.45mm 内五金：0.35mm
机箱材质：暂无数据"
航嘉GS420C,169,,,https://2f.zol-img.com.cn/product/202_320x240/333/cee1Lx6eKGx0M.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB1.1接口 x2 USB3.0接口 x1
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
先马易大师神光版,239,,,https://2e.zol-img.com.cn/product/225_320x240/390/ceAM73zz4JhS6.png,"机箱类型：台式机箱
机箱结构：暂无数据
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：钢化玻璃，SPCC钢材
板材厚度：0.7mm"
乔思伯V10铝版,469,,,https://2e.zol-img.com.cn/product/225_320x240/636/ceC9yO5j4QGTo.jpg,"机箱类型：台式机箱（mini）
机箱结构：暂无数据
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0接口 x1
机箱材质：铝合金
板材厚度：暂无数据"
先马趣造2 猿宇宙版,409,,,https://2c.zol-img.com.cn/product/256_320x240/892/cewpk9QewLk5o.jpg,"机箱类型：MINI机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：其他
扩展插槽：4
前置接口：USB3.0 x2,Type-C*1
机箱材质：暂无数据
板材厚度：暂无数据"
海盗船400C,699,,,https://2e.zol-img.com.cn/product/185_320x240/128/ceVd3nGOaRbnw.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2 USB2.0接口 x2
机箱材质：钢
板材厚度：0.8mm"
乔思伯C4,499,,,https://2d.zol-img.com.cn/product/185_320x240/113/ce86jvK7gtOHg.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型（300mm....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：机身：铝镁合金 内部结构：钢板+全....>>
板材厚度：机身：1.5mm 内部结构：0.8mm 侧板....>>"
先马艾斯,169,,,https://2f.zol-img.com.cn/product/198_320x240/485/cedmyNhvxhuxE.jpg,"机箱类型：游戏机箱，台式机箱（全塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB2.0接口 x2 USB3.0接口 x1
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：后板0.7mm、上盖0.8mm、其他0.55mm"
撒哈拉逆行者301,199,,,https://2d.zol-img.com.cn/product/225_320x240/607/ce100Md0gYlZg.jpg,"机箱类型：台式机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
航嘉GS420S,169,,,https://2a.zol-img.com.cn/product/225_320x240/86/ce4nptQorGBn6.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x1 USB1.1接口 x2
扩展插槽：暂无数据
机箱材质：SPCC
板材厚度：0.5mm"
IN WIN 925,2799,,,https://2c.zol-img.com.cn/product/205_320x240/688/ceR2olke4icg.jpg,"机箱类型：台式机箱
机箱结构：MATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.0接口 x2
机箱材质：SECC（电解镀锌钢板）
板材厚度：1mm"
动力火车猎鹰,154,,,https://2b.zol-img.com.cn/product/256_320x240/81/ceiClM0ffIVN.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
扩展插槽：4
前置接口：USB2.0*2 + USB3.0*1
机箱材质：SPCC钢材；钢化玻璃
板材厚度：0.5mm"
鑫谷孟菲斯,463,371.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10056196154179.html,https://2f.zol-img.com.cn/product/256_320x240/249/ceDh3BlQObfWQ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：其他
前置接口：USB3.0 x2，Type-C x1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
积至机遇001,81,49.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10048760032274.html,https://2f.zol-img.com.cn/product/256_320x240/275/ceqf6eY85rHqM.png,"机箱类型：MINI机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：上置电源
扩展插槽：4
前置接口：USB2.0*2
机箱材质：SPCC钢材
板材厚度：暂无数据"
shiny snake S400,349,349.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10086382552475.html,https://2e.zol-img.com.cn/product/262_320x240/466/cewz3hNhON68Y.jpg,"机箱类型：MINI机箱
机箱结构：ITX
适用主板：ITX板型
电源设计：上置电源
扩展插槽：3.2
前置接口：POWER,USB 3.0×1,TYPE-C(选配)
机箱材质：spcc钢板，铝合金
板材厚度：暂无数据"
富善能征途,60,,,https://2f.zol-img.com.cn/product/197_320x240/163/cepJBikedbuc.jpg,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：MATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.45mm"
撒哈拉神光7号,179,159.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10025064163099.html,https://2f.zol-img.com.cn/product/198_320x240/91/ceUVncuuOTJcs.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
板材厚度：0.7mm
机箱材质：暂无数据"
鑫谷孟菲斯青春版 橘影橙,259,,,https://2c.zol-img.com.cn/product/256_320x240/114/cek2fxqfQ56o.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：其他
扩展插槽：3
前置接口：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
鑫谷阔斧1,119,119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10075144048946.html,https://2e.zol-img.com.cn/product/256_320x240/34/ce34AUscZOH9w.jpg,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
前置接口：USB3.0*1+USB2.0*2
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
爱国者音浪,159,,,https://2b.zol-img.com.cn/product/198_320x240/589/cexEiCjK6yts.jpg,"机箱类型：台式机箱（中塔），游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x1 USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带），黑砂五金
板材厚度：0.45mm"
鑫谷直男3,239,,,https://2a.zol-img.com.cn/product/207_320x240/494/ceEssuNpWQNdE.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
影驰魅影全景房,284,239.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10071138832598.html,https://2a.zol-img.com.cn/product/235_320x240/700/cev9K4BNyCa.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：下置电源
扩展插槽：7个
前置接口：1个USB3.0，2个USB2.0
机箱材质：SPCC钢材
板材厚度：0.6mm"
Tt The Tower 200 mini,799,699.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10096981907869.html,https://2b.zol-img.com.cn/product/256_320x240/201/ceFiXdoxvv8ug.png,"机箱类型：mini机箱
机箱结构：ITX
适用主板：MINI-ITX版型
电源设计：下置电源
扩展插槽：3个
前置接口：USB3.0 x2，USB3.2 TypeC ×1
机箱材质：ABS塑料；钢
板材厚度：0.6mm"
金河田预见 KT02,199,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10117680344540.html,https://2f.zol-img.com.cn/product/259_320x240/49/ce2mEmmMhBtYA.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：暂无数据
扩展插槽：7+3个
前置接口：usb3.0*1 usb2.0*2
机箱材质：暂无数据
板材厚度：暂无数据"
MONTECH AIR903,389,379.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10106698208049.html,https://2a.zol-img.com.cn/product/269_320x240/532/ceRVDnHS786I.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：E-ATX，ATX，Micro-ATX，Mini-ITX
电源设计：下置
扩展插槽：7个
前置接口：USB3.0接口 x2 Type-C接口 x1
机箱材质：暂无数据
板材厚度：暂无数据"
玩嘉问天MINI,204,189.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100100109679.html,https://2f.zol-img.com.cn/product/268_320x240/427/cekxFIHrAd7Wg.jpg,"机箱类型：玻璃侧透机箱，异形机箱
机箱结构：暂无数据
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
前置接口：USB2.0 x2，USB3.0 x1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
爱国者嘉年华V6,209,,,https://2c.zol-img.com.cn/product/203_320x240/330/ceNl2XWM6D4rY.jpg,"机箱类型：台式机箱
机箱结构：暂无数据
适用主板：MATX板型
电源设计：暂无数据
前置接口：USB2.0接口 x2 USB3.0接口 x1
扩展插槽：暂无数据
机箱材质：上盖侧板SPCC（烤漆），内件SECC
板材厚度：0.5mm"
大水牛暗鲨,209,,,https://2d.zol-img.com.cn/product/212_320x240/687/cefhtllAdGIrQ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
长城新越  X1,219,,,https://2a.zol-img.com.cn/product/256_320x240/732/ceylxHPHSXh2E.jpg,"机箱类型：小型机箱
机箱结构：ATX
适用主板：MINI-ITX板型，Micro-ATX版型，ATX版....>>
电源设计：下置电源
扩展插槽：5个
前置接口：USB3.0 x2，USB3.2 Gen2 Type-C 
机箱材质：SPCC钢材，ABS塑料；钢化玻璃
板材厚度：0.6mm"
乔思伯TK-0,649,,,https://2c.zol-img.com.cn/product/268_320x240/770/cerMC174EBFCA.jpg,"机箱类型：双折弯玻璃侧透机箱，铝质机箱
机箱结构：ITX
适用主板：MINI-ITX（迷你型）
电源设计：暂无数据
前置接口：USB3.0 x1，USB3.2 Type-C Gen2x1 支....>>
扩展插槽：暂无数据
机箱材质：2.5mm铝合金+1mm钢板+16mm黑胡桃木
板材厚度：1.6mm"
玩嘉天幕Pro,699,499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100071579977.html,https://2b.zol-img.com.cn/product/256_320x240/127/cephFxMHJE.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：其他
扩展插槽：7+3
前置接口：USB3.0*1+Type-C*1
机箱材质：SPCC钢材；钢化玻璃
板材厚度：暂无数据"
航嘉MVP Vision,399,,,https://2b.zol-img.com.cn/product/189_320x240/171/ceXXkElV5Jp6I.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB2.0接口 x2 USB3.0接口 x1
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.4mm SPCC：0.5mm"
撒哈拉空气盒子A3,199,,,https://2c.zol-img.com.cn/product/198_320x240/996/ceUm4W0xWJRVQ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MATX板型
电源设计：暂无数据
扩展插槽：暂无数据
前置接口：暂无数据
机箱材质：普通金属
板材厚度：0.7mm"
海盗船750D,1423,,,https://2c.zol-img.com.cn/product/131_320x240/96/cef2BfvtCI8Ec.jpg,"机箱类型：台式机箱（全塔）
机箱结构：暂无数据
适用主板：ATX板型，MATX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2 USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：钢材
板材厚度：暂无数据"
海盗船SPEC-ALPHA,499,,,https://2a.zol-img.com.cn/product/170_320x240/776/cegFDHn31vBF.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MicroATX板型，ITX板型，ATX板型（未....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：钢材和塑料
板材厚度：暂无数据"
先马平头哥M1 电竞版,139,149.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100002704106.html,https://2a.zol-img.com.cn/product/256_320x240/596/ceMAbpFHkLLtY.png,"机箱类型：MINI机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
扩展插槽：4
前置接口：USB2.0*2 + USB3.0*1
机箱材质：暂无数据
板材厚度：暂无数据"
IN WIN H-Frame Mini,899,,,https://2d.zol-img.com.cn/product/113_320x240/643/ceXxU49jJYAyU.jpg,"机箱类型：台式机箱（mini）
机箱结构：暂无数据
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：1个
前置接口：USB3.0接口 x2
机箱材质：铝
板材厚度：暂无数据"
海盗船678C,1299,,,https://2b.zol-img.com.cn/product/198_320x240/449/cesDM4g1fkuM.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MATX板型，ATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.1Type-C x1 USB3.0 x1
板材厚度：0.7mm
机箱材质：暂无数据"
玩嘉问天PLUS,300,289.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100098290537.html,https://2e.zol-img.com.cn/product/269_320x240/948/ceM72ZcJu4ECM.jpg,"机箱类型：大型机箱（全塔机箱），玻璃侧透机箱....>>
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0x2,USB3.0 x1
机箱材质：暂无数据
板材厚度：暂无数据"
Tt Core P6 TG,1436,,,https://2d.zol-img.com.cn/product/222_320x240/59/ceHYh7SpT84c.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：CEB板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：Type-C接口，USB3.0接口 x2，USB2.0....>>
机箱材质：SPCC
板材厚度：4mm"
金河田幽灵一号,289,,,https://2c.zol-img.com.cn/product/256_320x240/922/ceL8TV5N4kPY.png,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：其他
扩展插槽：4
前置接口：USB3.0*1 Type-C*1
机箱材质：暂无数据
板材厚度：暂无数据"
长城视界S5,199,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100081061576.html,https://2f.zol-img.com.cn/product/259_320x240/69/ce8LYlocp3Fog.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
前置接口：USB3.0 x1，USB2.0 x2
扩展插槽：暂无数据
机箱材质：钢化玻璃；SGCC钢材
板材厚度：暂无数据"
长城视界S5W,199,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100077826085.html,https://2a.zol-img.com.cn/product/259_320x240/52/ceNDGwVAw4nM.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
前置接口：USB3.0 x1，USB2.0 x2
扩展插槽：暂无数据
机箱材质：钢化玻璃；SGCC钢材
板材厚度：暂无数据"
Tt 钢影 风S,219,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100133634341.html,https://2f.zol-img.com.cn/product/271_320x240/781/cew4mbMX0vreA.jpg,"机箱类型：台式机箱（全塔），玻璃侧透机箱
机箱结构：E-ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：2×USB2.0，1×USB3.0
机箱材质：暂无数据
板材厚度：暂无数据"
GAMEMAX  SPARK MINI,219,,,https://2d.zol-img.com.cn/product/256_320x240/163/ceLOIgmBcJMI.jpg,"机箱类型：MINI机箱
机箱结构：ITX
适用主板：MINI-ITX板型，Micro-ATX版型
电源设计：上置电源
扩展插槽：4个
前置接口：USB3.0 x1，Type-C×1
机箱材质：SPCC钢材；钢化玻璃
板材厚度：0.8mm"
